time,stock,stock_size,scenario_label,b_v_k
57.6,Strong stock,2.869799166214565,None,0.7174497915536413
57.6,Weak stock,1.4295796954986368,None,0.7147898477493184
57.7,Strong stock,2.8656281143742643,None,0.7164070285935661
57.7,Weak stock,1.4274744246883393,None,0.7137372123441696
57.800000000000004,Strong stock,2.861455604639649,None,0.7153639011599122
57.800000000000004,Weak stock,1.4253684150594013,None,0.7126842075297006
57.900000000000006,Strong stock,2.8572817394437866,None,0.7143204348609467
57.900000000000006,Weak stock,1.423261718267481,None,0.7116308591337405
58,Strong stock,2.8531066213731626,None,0.7132766553432907
58,Weak stock,1.4211543860454063,None,0.7105771930227032
58.1,Strong stock,2.8489303531579644,None,0.7122325882894911
58.1,Weak stock,1.4190464701982752,None,0.7095232350991376
58.2,Strong stock,2.844753037662348,None,0.711188259415587
58.2,Weak stock,1.416938022598547,None,0.7084690112992735
58.300000000000004,Strong stock,2.840574777874669,None,0.7101436944686672
58.300000000000004,Weak stock,1.414829095181115,None,0.7074145475905576
58.400000000000006,Strong stock,2.8363956768976952,None,0.7090989192244238
58.400000000000006,Weak stock,1.4127197399383726,None,0.7063598699691863
58.5,Strong stock,2.8322158379387967,None,0.7080539594846992
58.5,Weak stock,1.4106100089152624,None,0.7053050044576312
58.6,Strong stock,2.82803536430011,None,0.7070088410750275
58.6,Weak stock,1.4084999542043206,None,0.7042499771021603
58.7,Strong stock,2.8238543593686924,None,0.7059635898421731
58.7,Weak stock,1.4063896279407084,None,0.7031948139703542
58.800000000000004,Strong stock,2.8196729266066556,None,0.7049182316516639
58.800000000000004,Weak stock,1.4042790822972377,None,0.7021395411486189
58.900000000000006,Strong stock,2.8154911695412803,None,0.7038727923853201
58.900000000000006,Weak stock,1.4021683694793878,None,0.7010841847396939
59,Strong stock,2.8113091917551296,None,0.7028272979387824
59,Weak stock,1.4000575417203172,None,0.7000287708601586
59.1,Strong stock,2.80712709687614,None,0.701781774219035
59.1,Weak stock,1.3979466512758698,None,0.6989733256379349
59.2,Strong stock,2.8029449885677122,None,0.7007362471419281
59.2,Weak stock,1.3958357504195782,None,0.6979178752097891
59.300000000000004,Strong stock,2.798762970518795,None,0.6996907426296988
59.300000000000004,Weak stock,1.3937248914376608,None,0.6968624457188304
59.400000000000006,Strong stock,2.7945811464339614,None,0.6986452866084903
59.400000000000006,Weak stock,1.3916141266240207,None,0.6958070633120104
59.5,Strong stock,2.790399620023482,None,0.6975999050058705
59.5,Weak stock,1.3895035082752407,None,0.6947517541376204
59.6,Strong stock,2.7862184949934043,None,0.6965546237483511
59.6,Weak stock,1.3873930886855796,None,0.6936965443427898
59.7,Strong stock,2.7820378750356265,None,0.6955094687589066
59.7,Weak stock,1.3852829201419692,None,0.6926414600709846
59.800000000000004,Strong stock,2.777857863817979,None,0.6944644659544947
59.800000000000004,Weak stock,1.3831730549190133,None,0.6915865274595067
59.900000000000006,Strong stock,2.773678564974312,None,0.693419641243578
59.900000000000006,Weak stock,1.3810635452739892,None,0.6905317726369946
60,Strong stock,2.7695000820945883,None,0.6923750205236471
60,Weak stock,1.3789544434418546,None,0.6894772217209273
60.1,Strong stock,2.765322518714987,None,0.6913306296787467
60.1,Weak stock,1.3768458016302565,None,0.6884229008151282
60.2,Strong stock,2.761145978308019,None,0.69028649457700475
60.2,Weak stock,1.37473767201455,None,0.687368836007275
60.300000000000004,Strong stock,2.756970564272658,None,0.6892426410681645
60.300000000000004,Weak stock,1.3726301067328228,None,0.6863150533664114
60.400000000000006,Strong stock,2.752796379924484,None,0.688199094981121
60.400000000000006,Weak stock,1.370523157880925,None,0.6852615789404625
60.5,Strong stock,2.748623528485847,None,0.6871558821214617
60.5,Weak stock,1.3684168775075114,None,0.6842084387537557
60.6,Strong stock,2.7444521130760466,None,0.6861130282690117
60.6,Weak stock,1.366311317609092,None,0.683155658804546
60.7,Strong stock,2.7402822367015394,None,0.6850705591753848
60.7,Weak stock,1.3642065301250954,None,0.6821032650625477
60.800000000000004,Strong stock,2.7361140022461647,None,0.6840285005615412
60.800000000000004,Weak stock,1.362102566932941,None,0.6810512834664705
60.900000000000006,Strong stock,2.7319475124613986,None,0.6829868781153496
60.900000000000006,Weak stock,1.3599994798431267,None,0.6799997399215634
61,Strong stock,2.7277828699566324,None,0.6819457174891581
61,Weak stock,1.3578973205943305,None,0.6789486602971653
61.1,Strong stock,2.7236201771894843,None,0.6809050442973711
61.1,Weak stock,1.3557961408485246,None,0.6778980704242623
61.2,Strong stock,2.71945953645614,None,0.679864884114035
61.2,Weak stock,1.353695992186109,None,0.6768479960930545
61.300000000000004,Strong stock,2.715301049881727,None,0.6788252624704317
61.300000000000004,Weak stock,1.3515969261010587,None,0.6757984630505294
61.400000000000006,Strong stock,2.711144819410723,None,0.6777862048526807
61.400000000000006,Weak stock,1.3494989939960913,None,0.6747494969980457
61.5,Strong stock,2.7069909467974025,None,0.6767477366993506
61.5,Weak stock,1.3474022471778506,None,0.6737011235889253
61.6,Strong stock,2.702839533596323,None,0.6757098833990808
61.6,Weak stock,1.3453067368521112,None,0.6726533684260556
61.7,Strong stock,2.6986906811528506,None,0.6746726702882127
61.7,Weak stock,1.3432125141190063,None,0.6716062570595032
61.800000000000004,Strong stock,2.6945444905937257,None,0.6736361226484314
61.800000000000004,Weak stock,1.341119629968272,None,0.670559814984136
61.900000000000006,Strong stock,2.690401062817678,None,0.6726002657044196
61.900000000000006,Weak stock,1.3390281352745168,None,0.6695140676372584
62,Strong stock,2.6862604984860856,None,0.6715651246215214
62,Weak stock,1.3369380807925157,None,0.6684690403962579
62.1,Strong stock,2.6821228980136773,None,0.6705307245034193
62.1,Weak stock,1.334849517152526,None,0.667424758576263
62.2,Strong stock,2.6779883615592928,None,0.6694970903898232
62.2,Weak stock,1.3327624948556294,None,0.6663812474278147
62.300000000000004,Strong stock,2.67385698901669,None,0.6684642472541725
62.300000000000004,Weak stock,1.3306770642690997,None,0.6653385321345499
62.400000000000006,Strong stock,2.6697288800054033,None,0.6674322200013508
62.400000000000006,Weak stock,1.328593275621799,None,0.6642966378108995
62.5,Strong stock,2.6656041338616605,None,0.6664010334654151
62.5,Weak stock,1.3265111789996,None,0.6632555894998
62.6,Strong stock,2.661482849629353,None,0.6653707124073382
62.6,Weak stock,1.324430824340835,None,0.6622154121704175
62.7,Strong stock,2.65736512605107,None,0.6643412815127675
62.7,Weak stock,1.32235226143178,None,0.66117613071589
62.800000000000004,Strong stock,2.6532510615591836,None,0.6633127653897959
62.800000000000004,Weak stock,1.3202755399021635,None,0.6601377699510818
62.900000000000006,Strong stock,2.6491407542670045,None,0.6622851885667511
62.900000000000006,Weak stock,1.3182007092207098,None,0.6591003546103549
63,Strong stock,2.645034301959994,None,0.6612585754899984
63,Weak stock,1.3161278186907124,None,0.6580639093453562
63.1,Strong stock,2.6409318020870427,None,0.6602329505217607
63.1,Weak stock,1.31405691744564,None,0.65702845872282
63.2,Strong stock,2.636833351751819,None,0.6592083379379547
63.2,Weak stock,1.3119880544447788,None,0.6559940272223894
63.300000000000004,Strong stock,2.6327390477041797,None,0.6581847619260449
63.300000000000004,Weak stock,1.3099212784689054,None,0.6549606392344527
63.400000000000006,Strong stock,2.6286489863316547,None,0.6571622465829137
63.400000000000006,Weak stock,1.307856638115996,None,0.653928319057998
63.5,Strong stock,2.624563263650997,None,0.6561408159127492
63.5,Weak stock,1.3057941817969732,None,0.6528970908984866
63.6,Strong stock,2.6204819752998114,None,0.6551204938249529
63.6,Weak stock,1.3037339577314866,None,0.6518669788657433
63.7,Strong stock,2.6164052165282534,None,0.6541013041320634
63.7,Weak stock,1.3016760139437331,None,0.6508380069718666
63.800000000000004,Strong stock,2.612333082190802,None,0.6530832705477005
63.800000000000004,Weak stock,1.299620398258313,None,0.6498101991291565
63.900000000000006,Strong stock,2.608265666738113,None,0.6520664166845282
63.900000000000006,Weak stock,1.2975671582961257,None,0.6487835791480628
64,Strong stock,2.6042030642089458,None,0.6510507660522364
64,Weak stock,1.2955163414703057,None,0.6477581707351528
64.10000000000001,Strong stock,2.600145368222172,None,0.650036342055543
64.10000000000001,Weak stock,1.2934679949821968,None,0.6467339974910984
64.2,Strong stock,2.596092671968866,None,0.6490231679922165
64.2,Weak stock,1.2914221658173697,None,0.6457110829086848
64.3,Strong stock,2.592045068204471,None,0.6480112670511178
64.3,Weak stock,1.2893789007416765,None,0.6446894503708382
64.4,Strong stock,2.588002649241058,None,0.6470006623102645
64.4,Weak stock,1.287338246297352,None,0.643669123148676
64.5,Strong stock,2.58396550693966,None,0.645991376734915
64.5,Weak stock,1.2853002487991552,None,0.6426501243995776
64.60000000000001,Strong stock,2.579933732702695,None,0.6449834331756737
64.60000000000001,Weak stock,1.2832649543305528,None,0.6416324771652764
64.7,Strong stock,2.57590741746648,None,0.64397685436662
64.7,Weak stock,1.2812324087399511,None,0.6406162043699756
64.8,Strong stock,2.571886651693824,None,0.642971662923456
64.8,Weak stock,1.2792026576369662,None,0.6396013288184831
64.9,Strong stock,2.567871525366718,None,0.6419678813416795
64.9,Weak stock,1.277175746388743,None,0.6385878731943715
65,Strong stock,2.5638621279791143,None,0.6409655319947786
65,Weak stock,1.2751517201163203,None,0.6375758600581601
65.10000000000001,Strong stock,2.5598585485297902,None,0.6399646371324476
65.10000000000001,Weak stock,1.2731306236910394,None,0.6365653118455197
65.2,Strong stock,2.555860875515311,None,0.6389652188788277
65.2,Weak stock,1.271112501731,None,0.6355562508655
65.3,Strong stock,2.55186919692308,None,0.63796729923077
65.3,Weak stock,1.2690973985975633,None,0.6345486992987817
65.4,Strong stock,2.547883600224492,None,0.636970900056123
65.4,Weak stock,1.267085358391904,None,0.633542679195952
65.5,Strong stock,2.543904172368172,None,0.635976043092043
65.5,Weak stock,1.2650764249516087,None,0.6325382124758043
65.60000000000001,Strong stock,2.5399309997733153,None,0.6349827499433288
65.60000000000001,Weak stock,1.2630706418473225,None,0.6315353209236613
65.7,Strong stock,2.5359641683231238,None,0.6339910420807809
65.7,Weak stock,1.2610680523794466,None,0.6305340261897233
65.8,Strong stock,2.532003763358338,None,0.6330009408395845
65.8,Weak stock,1.259068699574883,None,0.6295343497874415
65.9,Strong stock,2.5280498696708684,None,0.6320124674177171
65.9,Weak stock,1.25707262618383,None,0.628536313091915
66,Strong stock,2.524102571497534,None,0.6310256428743835
66,Weak stock,1.255079874676629,None,0.6275399373383145
66.10000000000001,Strong stock,2.5201619525138828,None,0.6300404881284707
66.10000000000001,Weak stock,1.2530904872406574,None,0.6265452436203287
66.2,Strong stock,2.516228095828134,None,0.6290570239570334
66.2,Weak stock,1.251104505777281,None,0.6255522528886405
66.3,Strong stock,2.5123010839752062,None,0.6280752709938016
66.3,Weak stock,1.2491219718988469,None,0.6245609859494234
66.4,Strong stock,2.5083809989108565,None,0.6270952497277141
66.4,Weak stock,1.2471429269257364,None,0.6235714634628682
66.5,Strong stock,2.504467922005919,None,0.6261169805014798
66.5,Weak stock,1.2451674118834668,None,0.6225837059417334
66.60000000000001,Strong stock,2.500561934040649,None,0.6251404835101623
66.60000000000001,Weak stock,1.2431954674998442,None,0.6215977337499221
66.7,Strong stock,2.496663115199167,None,0.6241657787997917
66.7,Weak stock,1.2412271342021726,None,0.6206135671010863
66.8,Strong stock,2.4927715450640138,None,0.6231928862660034
66.8,Weak stock,1.23926245211451,None,0.619631226057255
66.9,Strong stock,2.488887302610803,None,0.6222218256527008
66.9,Weak stock,1.2373014610549833,None,0.6186507305274916
67,Strong stock,2.4850104662029895,None,0.6212526165507474
67,Weak stock,1.235344200533155,None,0.6176721002665775
67.10000000000001,Strong stock,2.4811411135867303,None,0.6202852783966826
67.10000000000001,Weak stock,1.2333907097474395,None,0.6166953548737197
67.2,Strong stock,2.477279321885867,None,0.6193198304714668
67.2,Weak stock,1.2314410275825791,None,0.6157205137912896
67.3,Strong stock,2.4734251675970027,None,0.6183562918992507
67.3,Weak stock,1.2294951926071693,None,0.6147475963035847
67.4,Strong stock,2.469578726584693,None,0.6173946816461733
67.4,Weak stock,1.227553243071242,None,0.613776621535621
67.5,Strong stock,2.4657400740767446,None,0.6164350185191861
67.5,Weak stock,1.2256152169038983,None,0.6128076084519491
67.60000000000001,Strong stock,2.461909284659617,None,0.6154773211649043
67.60000000000001,Weak stock,1.2236811517110016,None,0.6118405758555008
67.7,Strong stock,2.45808643227394,None,0.614521608068485
67.7,Weak stock,1.2217510847729207,None,0.6108755423864604
67.8,Strong stock,2.4542715902101313,None,0.6135678975525328
67.8,Weak stock,1.2198250530423291,None,0.6099125265211646
67.9,Strong stock,2.4504648311041284,None,0.6126162077760321
67.9,Weak stock,1.2179030931420582,None,0.6089515465710291
68,Strong stock,2.4466662269332273,None,0.6116665567333068
68,Weak stock,1.2159852413630088,None,0.6079926206815044
68.10000000000001,Strong stock,2.4428758490120326,None,0.6107189622530081
68.10000000000001,Weak stock,1.2140715336621133,None,0.6070357668310566
68.2,Strong stock,2.4390937679885143,None,0.6097734419971286
68.2,Weak stock,1.2121620056603564,None,0.6060810028301782
68.3,Strong stock,2.4353200538401736,None,0.6088300134600434
68.3,Weak stock,1.2102566926408478,None,0.6051283463204239
68.4,Strong stock,2.4315547758703198,None,0.6078886939675799
68.4,Weak stock,1.2083556295469529,None,0.6041778147734764
68.5,Strong stock,2.4277980027044572,None,0.6069495006761143
68.5,Weak stock,1.206458850980477,None,0.6032294254902385
68.60000000000001,Strong stock,2.424049802286777,None,0.6060124505716943
68.60000000000001,Weak stock,1.2045663911999045,None,0.6022831955999522
68.7,Strong stock,2.4203102418767677,None,0.6050775604691919
68.7,Weak stock,1.2026782841186954,None,0.6013391420593477
68.8,Strong stock,2.4165793880459194,None,0.6041448470114799
68.8,Weak stock,1.2007945633036332,None,0.6003972816518166
68.9,Strong stock,2.4128573066745553,None,0.6032143266686388
68.9,Weak stock,1.1989152619732313,None,0.5994576309866156
69,Strong stock,2.409144062948765,None,0.6022860157371912
69,Weak stock,1.1970404129961953,None,0.5985202064980977
69.10000000000001,Strong stock,2.405439721357438,None,0.6013599303393595
69.10000000000001,Weak stock,1.195170048889935,None,0.5975850244449675
69.2,Strong stock,2.4017443456894223,None,0.6004360864223556
69.2,Weak stock,1.1933042018191367,None,0.5966521009095683
69.3,Strong stock,2.398057999030775,None,0.5995144997576938
69.3,Weak stock,1.191442903594386,None,0.595721451797193
69.4,Strong stock,2.394380743762138,None,0.5985951859405345
69.4,Weak stock,1.1895861856708503,None,0.5947930928354251
69.5,Strong stock,2.3907126415562128,None,0.5976781603890532
69.5,Weak stock,1.187734079147011,None,0.5938670395735055
69.60000000000001,Strong stock,2.3870537533753393,None,0.5967634383438348
69.60000000000001,Weak stock,1.185886614763454,None,0.592943307381727
69.7,Strong stock,2.383404139469196,None,0.595851034867299
69.7,Weak stock,1.1840438229017116,None,0.5920219114508558
69.8,Strong stock,2.3797638593725927,None,0.5949409648431482
69.8,Weak stock,1.1822057335831608,None,0.5911028667915804
69.9,Strong stock,2.37613297190338,None,0.594033242975845
69.9,Weak stock,1.180372376467974,None,0.590186188233987
70,Strong stock,2.372511535160466,None,0.5931278837901165
70,Weak stock,1.1785437808541248,None,0.5892718904270624
70.10000000000001,Strong stock,2.3688996065219294,None,0.5922249016304824
70.10000000000001,Weak stock,1.1767199756764464,None,0.5883599878382232
70.2,Strong stock,2.3652972426432544,None,0.5913243106608136
70.2,Weak stock,1.1749009895057443,None,0.5874504947528721
70.3,Strong stock,2.361704499455655,None,0.5904261248639138
70.3,Weak stock,1.1730868505479615,None,0.5865434252739807
70.4,Strong stock,2.358121432164516,None,0.589530358041129
70.4,Weak stock,1.171277586643398,None,0.585638793321699
70.5,Strong stock,2.3545480952479356,None,0.5886370238119839
70.5,Weak stock,1.1694732252659803,None,0.5847366126329901
70.60000000000001,Strong stock,2.350984542455369,None,0.5877461356138423
70.60000000000001,Weak stock,1.1676737935225876,None,0.5838368967612938
70.7,Strong stock,2.347430826806379,None,0.5868577067015948
70.7,Weak stock,1.1658793181524263,None,0.5829396590762131
70.8,Strong stock,2.343887000589492,None,0.585971750147373
70.8,Weak stock,1.164089825526458,None,0.582044912763229
70.9,Strong stock,2.3403531153611477,None,0.5850882788402869
70.9,Weak stock,1.1623053416468803,None,0.5811526708234401
71,Strong stock,2.336829221944765,None,0.5842073054861913
71,Weak stock,1.1605258921466581,None,0.5802629460733291
71.10000000000001,Strong stock,2.3333153704298946,None,0.5833288426074736
71.10000000000001,Weak stock,1.1587515022891048,None,0.5793757511445524
71.2,Strong stock,2.3298116101714834,None,0.5824529025428709
71.2,Weak stock,1.1569821969675174,None,0.5784910984837587
71.3,Strong stock,2.3263179897892328,None,0.5815794974473082
71.3,Weak stock,1.155218000704857,None,0.5776090003524285
71.4,Strong stock,2.322834557167061,None,0.5807086392917653
71.4,Weak stock,1.1534589376534863,None,0.5767294688267431
71.5,Strong stock,2.3193613594526616,None,0.5798403398631654
71.5,Weak stock,1.151705031594951,None,0.5758525157974755
71.60000000000001,Strong stock,2.31589844305716,None,0.57897461076429
71.60000000000001,Weak stock,1.1499563059398141,None,0.5749781529699071
71.7,Strong stock,2.31244585365487,None,0.5781114634137176
71.7,Weak stock,1.148212783727537,None,0.5741063918637686
71.8,Strong stock,2.309003636183146,None,0.5772509090457865
71.8,Weak stock,1.1464744876264124,None,0.5732372438132062
71.9,Strong stock,2.305571834842327,None,0.5763929587105817
71.9,Weak stock,1.1447414399335403,None,0.5723707199667701
72,Strong stock,2.302150493095785,None,0.5755376232739462
72,Weak stock,1.1430136625748588,None,0.5715068312874294
72.10000000000001,Strong stock,2.2987396536700615,None,0.5746849134175154
72.10000000000001,Weak stock,1.1412911771052177,None,0.5706455885526088
72.2,Strong stock,2.2953393585550996,None,0.5738348396387749
72.2,Weak stock,1.1395740047085021,None,0.5697870023542511
72.3,Strong stock,2.291949649004573,None,0.5729874122511432
72.3,Weak stock,1.1378621661978008,None,0.5689310830989004
72.4,Strong stock,2.2885705655362925,None,0.5721426413840731
72.4,Weak stock,1.1361556820156196,None,0.5680778410078098
72.5,Strong stock,2.285202147932719,None,0.5713005369831797
72.5,Weak stock,1.1344545722341428,None,0.5672272861170714
72.60000000000001,Strong stock,2.281844435241564,None,0.570461108810391
72.60000000000001,Weak stock,1.1327588565555424,None,0.5663794282777712
72.7,Strong stock,2.2784974657764807,None,0.5696243664441202
72.7,Weak stock,1.1310685543123296,None,0.5655342771561648
72.8,Strong stock,2.2751612771178364,None,0.5687903192794591
72.8,Weak stock,1.1293836844677512,None,0.5646918422338756
72.9,Strong stock,2.27183590611358,None,0.567958976528395
72.9,Weak stock,1.12770426561623,None,0.563852132808115
73,Strong stock,2.268521388880198,None,0.5671303472200495
73,Weak stock,1.1260303159838512,None,0.5630151579919256
73.10000000000001,Strong stock,2.265217760803745,None,0.5663044402009363
73.10000000000001,Weak stock,1.124361853428888,None,0.562180926714444
73.2,Strong stock,2.2619250565409765,None,0.5654812641352441
73.2,Weak stock,1.1226988954423751,None,0.5613494477211876
73.3,Strong stock,2.258643310020549,None,0.5646608275051372
73.3,Weak stock,1.1210414591487203,None,0.5605207295743602
73.4,Strong stock,2.2553725544443157,None,0.5638431386110789
73.4,Weak stock,1.1193895613063596,None,0.5596947806531798
73.5,Strong stock,2.2521128222887006,None,0.5630282055721751
73.5,Weak stock,1.1177432183084555,None,0.5588716091542277
73.60000000000001,Strong stock,2.248864145306151,None,0.5622160363265377
73.60000000000001,Weak stock,1.116102446183632,None,0.558051223091816
73.7,Strong stock,2.2456265545266763,None,0.5614066386316691
73.7,Weak stock,1.1144672605967552,None,0.5572336302983776
73.8,Strong stock,2.2424000802594612,None,0.5606000200648653
73.8,Weak stock,1.11283767684975,None,0.556418838424875
73.9,Strong stock,2.239184752094558,None,0.5597961880236395
73.9,Weak stock,1.1112137098824573,None,0.5556068549412286
74,Strong stock,2.235980598904663,None,0.5589951497261657
74,Weak stock,1.1095953742735318,None,0.5547976871367659
74.10000000000001,Strong stock,2.2327876488469576,None,0.5581969122117394
74.10000000000001,Weak stock,1.107982684241375,None,0.5539913421206875
74.2,Strong stock,2.2296059293650385,None,0.5574014823412596
74.2,Weak stock,1.1063756536451101,None,0.5531878268225551
74.3,Strong stock,2.226435467190911,None,0.5566088667977277
74.3,Weak stock,1.1047742959855906,None,0.5523871479927953
74.4,Strong stock,2.22327628834706,None,0.555819072086765
74.4,Weak stock,1.1031786244064488,None,0.5515893122032244
74.5,Strong stock,2.220128418148597,None,0.5550321045371492
74.5,Weak stock,1.1015886516951785,None,0.55079432584758925
74.60000000000001,Strong stock,2.2169918812054736,None,0.5542479703013684
74.60000000000001,Weak stock,1.1000043902842553,None,0.5500021951421277
74.7,Strong stock,2.213866701424768,None,0.553466675356192
74.7,Weak stock,1.0984258522522912,None,0.5492129261261456
74.8,Strong stock,2.2107529020130388,None,0.5526882255032597
74.8,Weak stock,1.0968530493252249,None,0.5484265246626124
74.9,Strong stock,2.207650505478749,None,0.5519126263696873
74.9,Weak stock,1.095285992877544,None,0.547642996438772
75,Strong stock,2.2045595336347583,None,0.5511398834086896
75,Weak stock,1.0937246939335457,None,0.5468623469667728
75.10000000000001,Strong stock,2.201480007600876,None,0.550370001900219
75.10000000000001,Weak stock,1.092169163168626,None,0.546084581584313
75.2,Strong stock,2.1984119478064534,None,0.5496029869516134
75.2,Weak stock,1.0906194109105858,None,0.5453097054552929
75.3,Strong stock,2.1953553739931113,None,0.5488388434982778
75.3,Weak stock,1.0890754471410111,None,0.5445377235705056
75.4,Strong stock,2.192310305217566,None,0.5480775763043915
75.4,Weak stock,1.0875372814966981,None,0.5437686407483491
75.5,Strong stock,2.1892767598543097,None,0.5473191899635774
75.5,Weak stock,1.0860049232710054,None,0.5430024616355027
75.60000000000001,Strong stock,2.186254755598499,None,0.5465636888996247
75.60000000000001,Weak stock,1.0844783814153112,None,0.5422391907076556
75.7,Strong stock,2.1832443094689293,None,0.5458110773672323
75.7,Weak stock,1.0829576645405163,None,0.5414788322702582
75.8,Strong stock,2.1802454378110143,None,0.5450613594527536
75.8,Weak stock,1.0814427809185458,None,0.5407213904592729
75.9,Strong stock,2.177258156299833,None,0.5443145390749583
75.9,Weak stock,1.0799337384838859,None,0.5399668692419429
76,Strong stock,2.1742824799432374,None,0.5435706199858094
76,Weak stock,1.078430544835151,None,0.5392152724175755
76.10000000000001,Strong stock,2.1713184230850078,None,0.5428296057712519
76.10000000000001,Weak stock,1.076933207236678,None,0.538466603618339
76.2,Strong stock,2.168365999408075,None,0.5420914998520188
76.2,Weak stock,1.0754417326201473,None,0.5377208663100737
76.3,Strong stock,2.1654252219377845,None,0.5413563054844461
76.3,Weak stock,1.0739561275862322,None,0.5369780637931161
76.4,Strong stock,2.1624961030452194,None,0.5406240257613049
76.4,Weak stock,1.072476398406272,None,0.536238199203136
76.5,Strong stock,2.1595786544505753,None,0.5398946636126438
76.5,Weak stock,1.0710025510239742,None,0.5355012755119871
76.60000000000001,Strong stock,2.1566728872265784,None,0.5391682218066446
76.60000000000001,Weak stock,1.069534591057139,None,0.5347672955285695
76.7,Strong stock,2.153778811801964,None,0.538444702950491
76.7,Weak stock,1.0680725237994109,None,0.5340362618997054
76.80000000000001,Strong stock,2.150896437964989,None,0.5377241094912473
76.80000000000001,Weak stock,1.0666163542220501,None,0.5333081771110251
76.9,Strong stock,2.1480257748670093,None,0.5370064437167523
76.9,Weak stock,1.0651660869757351,None,0.5325830434878676
77,Strong stock,2.145166831026084,None,0.536291707756521
77,Weak stock,1.06372172639238,None,0.53186086319619
77.10000000000001,Strong stock,2.142319614330639,None,0.5355799035826597
77.10000000000001,Weak stock,1.0622832764869792,None,0.5311416382434896
77.2,Strong stock,2.13948413204317,None,0.5348710330107925
77.2,Weak stock,1.0608507409594745,None,0.5304253704797373
77.30000000000001,Strong stock,2.136660390803983,None,0.5341650977009957
77.30000000000001,Weak stock,1.0594241231966401,None,0.5297120615983201
77.4,Strong stock,2.1338483966349875,None,0.5334620991587469
77.4,Weak stock,1.0580034262739926,None,0.5290017131369963
77.5,Strong stock,2.13104815494352,None,0.53276203873588
77.5,Weak stock,1.056588652957717,None,0.5282943264788585
77.60000000000001,Strong stock,2.128259670526213,None,0.5320649176315533
77.60000000000001,Weak stock,1.0551798057066177,None,0.5275899028533089
77.7,Strong stock,2.125482947572905,None,0.5313707368932262
77.7,Weak stock,1.053776886674086,None,0.526888443337043
77.80000000000001,Strong stock,2.1227179896705772,None,0.5306794974176443
77.80000000000001,Weak stock,1.0523798977100838,None,0.5261899488550419
77.9,Strong stock,2.1199647998073434,None,0.5299911999518359
77.9,Weak stock,1.0509888403631529,None,0.5254944201815764
78,Strong stock,2.117223380376459,None,0.5293058450941147
78,Weak stock,1.0496037158824345,None,0.5248018579412173
78.10000000000001,Strong stock,2.114493733180376,None,0.528623433295094
78.10000000000001,Weak stock,1.0482245252197113,None,0.5241122626098557
78.2,Strong stock,2.1117758594348297,None,0.5279439648587074
78.2,Weak stock,1.0468512690314642,None,0.5234256345157321
78.30000000000001,Strong stock,2.109069759772951,None,0.5272674399432378
78.30000000000001,Weak stock,1.045483947680944,None,0.522741973840472
78.4,Strong stock,2.1063754342494208,None,0.5265938585623552
78.4,Weak stock,1.0441225612402636,None,0.5220612806201318
78.5,Strong stock,2.1036928823446464,None,0.5259232205861616
78.5,Weak stock,1.0427671094924997,None,0.5213835547462499
78.60000000000001,Strong stock,2.1010221029689737,None,0.5252555257422434
78.60000000000001,Weak stock,1.0414175919338136,None,0.5207087959669068
78.7,Strong stock,2.0983630944669254,None,0.5245907736167313
78.7,Weak stock,1.0400740077755848,None,0.5200370038877924
78.80000000000001,Strong stock,2.095715854621463,None,0.5239289636553658
78.80000000000001,Weak stock,1.0387363559465577,None,0.5193681779732788
78.9,Strong stock,2.093080380658287,None,0.5232700951645718
78.9,Weak stock,1.0374046350950037,None,0.5187023175475018
79,Strong stock,2.09045666925015,None,0.5226141673125375
79,Weak stock,1.036078843590894,None,0.518039421795447
79.10000000000001,Strong stock,2.0878447165212006,None,0.5219611791303002
79.10000000000001,Weak stock,1.0347589795280858,None,0.5173794897640429
79.2,Strong stock,2.085244518051355,None,0.5213111295128388
79.2,Weak stock,1.0334450407265214,None,0.5167225203632607
79.30000000000001,Strong stock,2.0826560688806834,None,0.5206640172201709
79.30000000000001,Weak stock,1.0321370247344366,None,0.5160685123672183
79.4,Strong stock,2.080079363513826,None,0.5200198408784565
79.4,Weak stock,1.030834928830582,None,0.515417464415291
79.5,Strong stock,2.0775143959244233,None,0.5193785989811058
79.5,Weak stock,1.0295387500264543,None,0.5147693750132272
79.60000000000001,Strong stock,2.074961159559573,None,0.5187402898898933
79.60000000000001,Weak stock,1.028248485068536,None,0.514124242534268
79.7,Strong stock,2.0724196473443035,None,0.5181049118360759
79.7,Weak stock,1.0269641304405492,None,0.5134820652202746
79.80000000000001,Strong stock,2.0698898516860638,None,0.5174724629215159
79.80000000000001,Weak stock,1.025685682365712,None,0.512842841182856
79.9,Strong stock,2.067371764479235,None,0.5168429411198088
79.9,Weak stock,1.0244131368090097,None,0.5122065684045048
80,Strong stock,2.064865377109655,None,0.5162163442774137
80,Weak stock,1.0231464894794717,None,0.5115732447397359
80.10000000000001,Strong stock,2.0623706804591597,None,0.5155926701147899
80.10000000000001,Weak stock,1.021885735832455,None,0.51094286791622745
80.2,Strong stock,2.0598876649101445,None,0.5149719162275361
80.2,Weak stock,1.020630871071937,None,0.5103154355359685
80.30000000000001,Strong stock,2.0574163203501286,None,0.5143540800875321
80.30000000000001,Weak stock,1.0193818901528156,None,0.5096909450764078
80.4,Strong stock,2.054956636176346,None,0.5137391590440865
80.4,Weak stock,1.0181387877832142,None,0.5090693938916071
